"Species","Date","Pop","ID","Sex","SVL","Date_metamorph","age"
"Bufo spinosus","28/07/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.202739726
"Bufo spinosus","28/07/2020","Fuente_del_Valle","","Juvenile",18,"15/05/2020",0.202739726
"Bufo spinosus","28/07/2020","Fuente_del_Valle","","Juvenile",15,"15/05/2020",0.202739726
"Bufo spinosus","28/07/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.202739726
"Bufo spinosus","28/07/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.202739726
"Bufo spinosus","28/07/2020","Fuente_del_Valle","","Juvenile",17,"15/05/2020",0.202739726
"Bufo spinosus","28/07/2020","Fuente_del_Valle","","Juvenile",17,"15/05/2020",0.202739726
"Bufo spinosus","28/07/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.202739726
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",19,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",19,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",17,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",19,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",17,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",17,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",16,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",17,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",15,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",17,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",15,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",16,"15/05/2020",0.221917808
"Bufo spinosus","04/08/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.221917808
"Bufo spinosus","11/08/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.24109589
"Bufo spinosus","11/08/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.24109589
"Bufo spinosus","22/08/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.271232877
"Bufo spinosus","22/08/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.271232877
"Bufo spinosus","22/08/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.271232877
"Bufo spinosus","22/08/2020","Fuente_del_Valle","","Juvenile",17,"15/05/2020",0.271232877
"Bufo spinosus","22/08/2020","Fuente_del_Valle","","Juvenile",16,"15/05/2020",0.271232877
"Bufo spinosus","22/08/2020","Fuente_del_Valle","","Juvenile",15,"15/05/2020",0.271232877
"Bufo spinosus","22/08/2020","Fuente_del_Valle","","Juvenile",15,"15/05/2020",0.271232877
"Bufo spinosus","22/08/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.271232877
"Bufo spinosus","22/08/2020","Fuente_del_Valle","","Juvenile",14,"15/05/2020",0.271232877
"Bufo spinosus","22/08/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.271232877
"Bufo spinosus","22/08/2020","Fuente_del_Valle","","Juvenile",11,"15/05/2020",0.271232877
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",24,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",26,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",25,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",27,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",26,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",15,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",19,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",19,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",16,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",19,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",25,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",24,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",24,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",24,"15/05/2020",0.293150685
"Bufo spinosus","30/08/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.293150685
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",26,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",23,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",23,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",26,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",27,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",13,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",23,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",19,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",23,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",25,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",18,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",18,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",19,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.315068493
"Bufo spinosus","07/09/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.315068493
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",23,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",25,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",23,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",18,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",26,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",20,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",26,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",23,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",23,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",16,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",22,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",18,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",15,"15/05/2020",0.334246575
"Bufo spinosus","14/09/2020","Fuente_del_Valle","","Juvenile",12,"15/05/2020",0.334246575
"Bufo spinosus","22/09/2020","Fuente_del_Valle","","Juvenile",21,"15/05/2020",0.356164384
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",14,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",14,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",14,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",14,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",14,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",14,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","22/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.057534247
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",20,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",23,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",17,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",18,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",14,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",14,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",16,"01/07/2020",0.073972603
"Alytes obstetricans","28/07/2020","Fuente_del_Valle","","Juvenile",15,"01/07/2020",0.073972603
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",21,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",26,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",26,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",27,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",19,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",25,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",28,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",24,"01/07/2020",0.093150685
"Alytes obstetricans","04/08/2020","Fuente_del_Valle","","Juvenile",22,"01/07/2020",0.093150685
